OTU	Sample	Abundance	Kingdom	Phylum	Class	Order
Otu00046	VC1	361.239700688049	Bacteria	Firmicutes	Clostridia	Clostridiales
Otu00046	PNC1	268.091386102372	Bacteria	Firmicutes	Clostridia	Clostridiales
Otu00046	VC2	260.210296643208	Bacteria	Firmicutes	Clostridia	Clostridiales
Otu00046	PNC3	218.849955274886	Bacteria	Firmicutes	Clostridia	Clostridiales
Otu00987	VC2	14.3141733766062	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales
Otu00987	VC3	7.43290439528709	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales
Otu00987	PNC2	6.63330042675278	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales
Otu00987	PNC1	4.52577437880191	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales
Otu00987	PNC3	4.23072298400303	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales
Otu00987	VC1	3.08086320982371	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales
Otu00069	VC1	124.153472195794	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
Otu00069	VC2	120.074830640786	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
Otu00069	PNC2	99.8473075978853	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
Otu00069	PNC3	87.3619471868483	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
Otu00069	VC3	84.0190240584134	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
Otu00069	PNC1	55.1513964232515	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
Otu00064	VC2	431.141192826669	Bacteria	Bacteroidetes	Cytophagia	Cytophagales
Otu00064	VC1	308.601583309895	Bacteria	Bacteroidetes	Cytophagia	Cytophagales
Otu00064	VC3	196.94185694129	Bacteria	Bacteroidetes	Cytophagia	Cytophagales
Otu00064	PNC2	171.322855416595	Bacteria	Bacteroidetes	Cytophagia	Cytophagales
Otu00064	PNC1	148.120956080345	Bacteria	Bacteroidetes	Cytophagia	Cytophagales
Otu00064	PNC3	131.817766772737	Bacteria	Bacteroidetes	Cytophagia	Cytophagales
Otu00666	VC3	42.3136013326403	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified
Otu00666	VC1	7.0531146587508	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified
Otu00666	VC2	5.51304781919278	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified
Otu00666	PNC3	2.48221567340379	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified
Otu00666	PNC1	1.8757266225633	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified
Otu00666	PNC2	0.638875578980994	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified
Otu02872	PNC1	5.66828113783206	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14
Otu02872	VC1	4.54160744403484	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14
Otu02872	VC3	3.62882322446864	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14
Otu02872	PNC3	0.404694455685957	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14
Otu02872	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14
Otu02872	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14
Otu01442	VC2	12.7513349606801	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales
Otu01442	VC3	2.22892617262261	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales
Otu01442	VC1	0.795165394402036	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales
Otu01442	PNC2	0.537251277186377	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales
Otu01442	PNC1	0	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales
Otu01442	PNC3	0	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales
Otu00503	VC2	143.194332663041	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified
Otu00503	VC3	29.3328514547052	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified
Otu00503	PNC1	23.1644849028698	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified
Otu00503	PNC2	10.9218998708412	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified
Otu00503	VC1	9.68451904235421	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified
Otu00503	PNC3	5.55403726855637	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified
Otu00220	VC2	128.758844551638	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales
Otu00220	PNC1	17.7977099146818	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales
Otu00220	VC3	4.31951306039805	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales
Otu00220	VC1	3.36483343202018	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales
Otu00220	PNC2	2.89766966897975	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales
Otu00220	PNC3	2.15318973637207	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales
Otu00688	VC2	27.9790030481643	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified
Otu00688	PNC2	24.7920826484966	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified
Otu00688	PNC3	21.560871820216	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified
Otu00688	PNC1	19.101126495878	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified
Otu00688	VC3	5.0311771167374	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified
Otu00688	VC1	0.97214949799789	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified
Otu00566	PNC1	48.7658224379617	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales
Otu00566	VC2	40.45168394309	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales
Otu00566	PNC3	19.2934585881083	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales
Otu00566	VC3	13.1827692498396	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales
Otu00566	PNC2	11.3960451934814	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales
Otu00566	VC1	8.70806179560048	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales
Otu00054	VC2	973.492493956707	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales
Otu00054	PNC2	839.299855476635	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales
Otu00054	PNC3	564.974990469246	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales
Otu00054	VC1	539.733612598276	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales
Otu00054	VC3	448.896355890848	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales
Otu00054	PNC1	357.406957565177	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales
Otu01337	VC1	10.9475215554937	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales
Otu01337	PNC2	7.13765666807441	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales
Otu01337	VC2	5.16503811149476	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales
Otu01337	VC3	2.16700362468725	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales
Otu01337	PNC3	0.62945799363617	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales
Otu01337	PNC1	0.53837069352309	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales
Otu00006	VC2	1005.47945372894	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales
Otu00006	VC3	541.0247758343	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales
Otu00006	PNC1	308.543640654713	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales
Otu00006	VC1	194.744757922649	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales
Otu00006	PNC2	159.795714377928	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales
Otu00006	PNC3	158.010668964052	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales
Otu02958	PNC2	3.92864251450852	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group
Otu02958	PNC3	0.486440471847258	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group
Otu02958	PNC1	0.266023710596763	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group
Otu02958	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group
Otu02958	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group
Otu02958	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group
Otu00729	VC2	24.673997367391	Bacteria	Proteobacteria	Alphaproteobacteria	E6aD10
Otu00729	VC1	7.20322728224848	Bacteria	Proteobacteria	Alphaproteobacteria	E6aD10
Otu00729	PNC3	4.389967215666	Bacteria	Proteobacteria	Alphaproteobacteria	E6aD10
Otu00729	VC3	3.11415839794378	Bacteria	Proteobacteria	Alphaproteobacteria	E6aD10
Otu00729	PNC2	1.234221449118	Bacteria	Proteobacteria	Alphaproteobacteria	E6aD10
Otu00729	PNC1	0.266023710596763	Bacteria	Proteobacteria	Alphaproteobacteria	E6aD10
Otu01964	VC2	2.01986037479591	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales
Otu01964	PNC1	1.75796106497934	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales
Otu01964	PNC2	1.57638880217378	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales
Otu01964	VC1	1.21160217325177	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales
Otu01964	PNC3	1.10667011649672	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales
Otu01964	VC3	0.577331850263648	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales
Otu00004	VC3	396.830224280307	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales
Otu00004	VC1	313.92104999339	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales
Otu00004	PNC2	216.970839436944	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales
Otu00004	PNC3	120.249767682078	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales
Otu00004	VC2	19.7915908539391	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales
Otu00004	PNC1	14.3668234634285	Bacteria	Actinobacteria	Nitriliruptoria	Euzebyales
Otu02600	PNC1	2.29317012233765	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02
Otu02600	PNC2	1.32829302124228	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02
Otu02600	PNC3	0.753097954071382	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02
Otu02600	VC3	0.319131961065901	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02
Otu02600	VC1	0.199242877067145	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02
Otu02600	VC2	0	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02
Otu02301	VC2	6.69605876834822	Bacteria	Chloroflexi	Dehalococcoidia	FW22
Otu02301	PNC1	2.85346260652206	Bacteria	Chloroflexi	Dehalococcoidia	FW22
Otu02301	VC3	2.5013516632817	Bacteria	Chloroflexi	Dehalococcoidia	FW22
Otu02301	PNC3	0	Bacteria	Chloroflexi	Dehalococcoidia	FW22
Otu02301	VC1	0	Bacteria	Chloroflexi	Dehalococcoidia	FW22
Otu02301	PNC2	0	Bacteria	Chloroflexi	Dehalococcoidia	FW22
Otu02713	VC2	7.74363243129024	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales
Otu02713	VC3	0.606796116504855	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales
Otu02713	VC1	0.159033078880407	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales
Otu02713	PNC2	0	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales
Otu02713	PNC3	0	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales
Otu02713	PNC1	0	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales
Otu00884	VC2	37.9157984231023	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified
Otu00884	VC3	12.8838735083922	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified
Otu00884	VC1	8.54149930338286	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified
Otu00884	PNC1	6.43923097285044	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified
Otu00884	PNC3	2.5945974423789	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified
Otu00884	PNC2	0.514521713621098	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified
Otu00113	PNC1	203.542748644624	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
Otu00113	PNC2	198.582609087527	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
Otu00113	VC1	133.90136412135	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
Otu00113	PNC3	119.599126490067	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
Otu00113	VC3	101.586802119357	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
Otu00113	VC2	31.6255591641258	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
Otu01176	VC2	14.973369065494	Bacteria	Actinobacteria	Actinobacteria	Frankiales
Otu01176	PNC1	2.98050341010822	Bacteria	Actinobacteria	Actinobacteria	Frankiales
Otu01176	VC3	0	Bacteria	Actinobacteria	Actinobacteria	Frankiales
Otu01176	PNC2	0	Bacteria	Actinobacteria	Actinobacteria	Frankiales
Otu01176	PNC3	0	Bacteria	Actinobacteria	Actinobacteria	Frankiales
Otu01176	VC1	0	Bacteria	Actinobacteria	Actinobacteria	Frankiales
Otu02442	PNC1	3.65153373831235	Bacteria	Chloroflexi	Dehalococcoidia	GIF3
Otu02442	VC3	1.66183543230014	Bacteria	Chloroflexi	Dehalococcoidia	GIF3
Otu02442	VC1	1.44924873463911	Bacteria	Chloroflexi	Dehalococcoidia	GIF3
Otu02442	PNC3	1.00148685403492	Bacteria	Chloroflexi	Dehalococcoidia	GIF3
Otu02442	PNC2	0.491792150055819	Bacteria	Chloroflexi	Dehalococcoidia	GIF3
Otu02442	VC2	0	Bacteria	Chloroflexi	Dehalococcoidia	GIF3
Otu02377	VC2	5.22316469118771	Bacteria	GOUTA4	GOUTA4_unclassified	GOUTA4_unclassified
Otu02377	PNC1	1.35428787608309	Bacteria	GOUTA4	GOUTA4_unclassified	GOUTA4_unclassified
Otu02377	VC1	0.767524983981111	Bacteria	GOUTA4	GOUTA4_unclassified	GOUTA4_unclassified
Otu02377	PNC2	0.696970171931625	Bacteria	GOUTA4	GOUTA4_unclassified	GOUTA4_unclassified
Otu02377	PNC3	0.134898151895319	Bacteria	GOUTA4	GOUTA4_unclassified	GOUTA4_unclassified
Otu02377	VC3	0	Bacteria	GOUTA4	GOUTA4_unclassified	GOUTA4_unclassified
Otu00284	VC2	78.0015731383876	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30
Otu00284	VC3	54.2219075643439	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30
Otu00284	PNC2	53.0636127096324	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30
Otu00284	VC1	47.6854079923309	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30
Otu00284	PNC3	10.313827416348	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30
Otu00284	PNC1	4.32439227397014	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30
Otu00568	PNC2	51.598549272325	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales
Otu00568	VC2	38.7726979604512	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales
Otu00568	VC1	26.375182462258	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales
Otu00568	VC3	26.0778969314915	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales
Otu00568	PNC3	12.8851757281393	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales
Otu00568	PNC1	12.1366712774002	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales
Otu00241	VC2	92.2720486429881	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis
Otu00241	VC3	24.0599044153783	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis
Otu00241	PNC1	20.1177916712992	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis
Otu00241	PNC3	10.9675112088754	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis
Otu00241	VC1	8.16418623854539	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis
Otu00241	PNC2	4.27095261667284	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis
Otu00020	VC2	938.924749285319	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified
Otu00020	PNC1	496.217056738512	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified
Otu00020	PNC3	487.49748136883	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified
Otu00020	PNC2	429.191584851383	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified
Otu00020	VC3	403.147119542124	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified
Otu00020	VC1	280.908164780375	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified
Otu00733	VC2	36.2965653972451	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales
Otu00733	PNC1	7.56613921354883	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales
Otu00733	PNC2	5.8826350736777	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales
Otu00733	VC3	4.58095296531254	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales
Otu00733	VC1	3.88575469458122	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales
Otu00733	PNC3	2.87768178010304	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales
Otu03413	VC2	2.69894122589105	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales
Otu03413	VC3	1.33246236129307	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales
Otu03413	VC1	0.636132315521629	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales
Otu03413	PNC3	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales
Otu03413	PNC1	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales
Otu03413	PNC2	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales
Otu00037	VC3	224.532627386522	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes_unclassified
Otu00037	VC2	211.8085622132	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes_unclassified
Otu00037	VC1	151.148288962824	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes_unclassified
Otu00037	PNC3	50.6853647166068	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes_unclassified
Otu00037	PNC2	35.4462613125173	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes_unclassified
Otu00037	PNC1	9.09630644265329	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadetes_unclassified
Otu00328	VC2	33.8693859721581	Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136_unclassified
Otu00328	VC1	21.9653093492037	Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136_unclassified
Otu00328	VC3	20.066815585037	Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136_unclassified
Otu00328	PNC2	1.08459665211796	Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136_unclassified
Otu00328	PNC1	0.401635318950438	Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136_unclassified
Otu00328	PNC3	0	Bacteria	Chloroflexi	Gitt-GS-136	Gitt-GS-136_unclassified
Otu00484	PNC3	24.9635370193346	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified
Otu00484	PNC1	17.1500153841024	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified
Otu00484	PNC2	5.10229937715529	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified
Otu00484	VC1	1.55192710448388	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified
Otu00484	VC2	0.699563955244012	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified
Otu00484	VC3	0	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified
Otu00469	PNC1	28.9553220284003	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36
Otu00469	PNC3	15.489910352972	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36
Otu00469	PNC2	10.2223883308347	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36
Otu00469	VC1	0	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36
Otu00469	VC2	0	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36
Otu00469	VC3	0	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36
Otu01164	PNC1	14.5229377309859	Bacteria	Firmicutes	Clostridia	Halanaerobiales
Otu01164	PNC3	13.2653239584316	Bacteria	Firmicutes	Clostridia	Halanaerobiales
Otu01164	VC3	10.6207541022048	Bacteria	Firmicutes	Clostridia	Halanaerobiales
Otu01164	VC1	8.32899151752714	Bacteria	Firmicutes	Clostridia	Halanaerobiales
Otu01164	PNC2	7.44631703547713	Bacteria	Firmicutes	Clostridia	Halanaerobiales
Otu01164	VC2	0.699563955244012	Bacteria	Firmicutes	Clostridia	Halanaerobiales
Otu00735	VC3	33.4167503714061	Bacteria	Tenericutes	Mollicutes	Haloplasmatales
Otu00735	PNC1	20.5216796471817	Bacteria	Tenericutes	Mollicutes	Haloplasmatales
Otu00735	VC1	14.8626493650624	Bacteria	Tenericutes	Mollicutes	Haloplasmatales
Otu00735	VC2	10.4201261544281	Bacteria	Tenericutes	Mollicutes	Haloplasmatales
Otu00735	PNC2	9.69880448974956	Bacteria	Tenericutes	Mollicutes	Haloplasmatales
Otu00735	PNC3	8.42968920618601	Bacteria	Tenericutes	Mollicutes	Haloplasmatales
Otu01190	VC2	29.2592098660475	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified
Otu01190	PNC1	26.836187678148	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified
Otu01190	VC3	25.0692954985879	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified
Otu01190	VC1	6.12405496099998	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified
Otu01190	PNC3	5.62361625979041	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified
Otu01190	PNC2	3.38383850765181	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified
Otu00124	VC2	378.604088804723	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales
Otu00124	VC3	75.0005622820149	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales
Otu00124	PNC2	26.737339531773	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales
Otu00124	VC1	21.6605815095315	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales
Otu00124	PNC1	16.7497134938631	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales
Otu00124	PNC3	5.97810928559603	Bacteria	Chlorobi	Ignavibacteria	Ignavibacteriales
Otu00170	VC1	74.0859601367978	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45
Otu00170	VC3	46.5969176200878	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45
Otu00170	VC2	6.59200624876696	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45
Otu00170	PNC1	0.130412102243088	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45
Otu00170	PNC3	0	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45
Otu00170	PNC2	0	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45
Otu00179	VC3	86.377346169015	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_unclassified
Otu00179	VC1	84.1536017906346	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_unclassified
Otu00179	PNC2	52.0949771522182	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_unclassified
Otu00179	PNC3	46.0279832112229	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_unclassified
Otu00179	VC2	35.2609349529165	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_unclassified
Otu00179	PNC1	30.4884361066833	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_unclassified
Otu00975	VC3	33.9091367394361	Bacteria	JL-ETNP-Z39	JL-ETNP-Z39_unclassified	JL-ETNP-Z39_unclassified
Otu00975	VC1	16.2441213003938	Bacteria	JL-ETNP-Z39	JL-ETNP-Z39_unclassified	JL-ETNP-Z39_unclassified
Otu00975	VC2	6.11220938737658	Bacteria	JL-ETNP-Z39	JL-ETNP-Z39_unclassified	JL-ETNP-Z39_unclassified
Otu00975	PNC2	0.527157179441172	Bacteria	JL-ETNP-Z39	JL-ETNP-Z39_unclassified	JL-ETNP-Z39_unclassified
Otu00975	PNC1	0.521648408972353	Bacteria	JL-ETNP-Z39	JL-ETNP-Z39_unclassified	JL-ETNP-Z39_unclassified
Otu00975	PNC3	0	Bacteria	JL-ETNP-Z39	JL-ETNP-Z39_unclassified	JL-ETNP-Z39_unclassified
Otu01334	VC2	13.5248762679428	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu01334	VC3	4.17741269704318	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu01334	PNC1	0.673982301876765	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu01334	VC1	0.517309034827959	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu01334	PNC2	0	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu01334	PNC3	0	Bacteria	Deinococcus-Thermus	Deinococci	KD3-62
Otu00312	VC2	101.688402099918	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	PNC2	58.6083640787724	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	PNC3	31.0434742256445	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	VC1	30.6425457744519	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
Otu00312	PNC1	29.2057523451594	Bacteria	Chloroflexi	KD4-96	KD4-96_unclassified
