OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family	Genus
Otu03580	VC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacteraceae_unclassified
Otu00161	VC2	0.877848994071397	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified
Otu00161	VC1	0.426809432591632	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified
Otu00161	PNC3	0.23237806297557	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified
Otu00161	PNC1	0.221874638552434	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified
Otu00161	VC3	0.198663194026387	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified
Otu00161	PNC2	0.150098280080752	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagales_unclassified	Cytophagales_unclassified
Otu00666	VC3	0.240988485508341	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified	Cytophagia_unclassified	Cytophagia_unclassified
Otu00666	VC1	0.0426431889278205	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified	Cytophagia_unclassified	Cytophagia_unclassified
Otu00666	VC2	0.0270264651882187	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified	Cytophagia_unclassified	Cytophagia_unclassified
Otu00666	PNC3	0.0216815018190682	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified	Cytophagia_unclassified	Cytophagia_unclassified
Otu00666	PNC1	0.0165912634393919	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified	Cytophagia_unclassified	Cytophagia_unclassified
Otu00666	PNC2	0.00402499028880809	Bacteria	Bacteroidetes	Cytophagia	Cytophagia_unclassified	Cytophagia_unclassified	Cytophagia_unclassified
Otu01415	VC2	0.0873614600971947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	DA111_unclassified
Otu01415	VC3	0.0339787615926085	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	DA111_unclassified
Otu01415	VC1	0.00944803881195976	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	DA111_unclassified
Otu01415	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	DA111_unclassified
Otu01415	PNC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	DA111_unclassified
Otu01415	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	DA111	DA111_unclassified
Otu02872	PNC1	0.0501373411642423	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	DB1-14_unclassified	DB1-14_unclassified
Otu02872	VC1	0.0274585957611917	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	DB1-14_unclassified	DB1-14_unclassified
Otu02872	VC3	0.0206672224887558	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	DB1-14_unclassified	DB1-14_unclassified
Otu02872	PNC3	0.00353489975554374	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	DB1-14_unclassified	DB1-14_unclassified
Otu02872	VC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	DB1-14_unclassified	DB1-14_unclassified
Otu02872	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	DB1-14_unclassified	DB1-14_unclassified
Otu00677	VC1	0.234361388468618	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	DUNssu044_unclassified
Otu00677	VC3	0.0972118795552094	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	DUNssu044_unclassified
Otu00677	VC2	0.0511854086968852	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	DUNssu044_unclassified
Otu00677	PNC3	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	DUNssu044_unclassified
Otu00677	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	DUNssu044_unclassified
Otu00677	PNC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	DUNssu044	DUNssu044_unclassified
Otu00713	VC2	0.263099462003091	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Deferrisoma
Otu00713	VC3	0.233238823656724	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Deferrisoma
Otu00713	VC1	0.187148787217209	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Deferrisoma
Otu00713	PNC3	0.00117829991851458	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Deferrisoma
Otu00713	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Deferrisoma
Otu00713	PNC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Deferrisoma
Otu00384	VC2	0.383081309837917	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Otu00384	PNC3	0.31431274714009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Otu00384	PNC1	0.288646666815999	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Otu00384	VC3	0.261513652508204	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Otu00384	VC1	0.254921967357026	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Otu00384	PNC2	0.0647400689924251	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus
Otu00669	VC2	0.223837580945256	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
Otu00669	VC3	0.00775657530926799	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
Otu00669	VC1	0.00464046233221534	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
Otu00669	PNC3	0.00235659983702916	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
Otu00669	PNC1	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
Otu00669	PNC2	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas
Otu02844	PNC3	0.0102919570913794	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea
Otu02844	VC3	0.00936080422189226	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea
Otu02844	PNC1	0.00834254988857898	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea
Otu02844	PNC2	0.00431138806524216	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea
Otu02844	VC1	0.00120462406473931	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea
Otu02844	VC2	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea
Otu01584	PNC2	0.0512362050896538	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium
Otu01584	VC3	0.0357107962784648	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium
Otu01584	VC2	0.0116026127979718	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium
Otu01584	VC1	0.0115381835513866	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium
Otu01584	PNC1	0.00230705425617211	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium
Otu01584	PNC3	0.00106223243292577	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Dehalobacterium
Otu00503	VC2	0.701977703403004	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified
Otu00503	PNC1	0.204895567849926	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified
Otu00503	VC3	0.167059272316244	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified
Otu00503	PNC2	0.0688092366679394	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified
Otu00503	VC1	0.0585526813584129	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified
Otu00503	PNC3	0.0485130564727477	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified
Otu01442	VC2	0.0625105244359366	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Otu01442	VC3	0.012694394372806	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Otu01442	VC1	0.00480757647974442	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Otu01442	PNC2	0.00338474539404682	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Otu01442	PNC1	0	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Otu01442	PNC3	0	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas
Otu00688	PNC3	0.188328551221207	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu00688	PNC1	0.168954163080109	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu00688	PNC2	0.156192997795734	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu00688	VC2	0.13716070977106	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu00688	VC3	0.0286540430382013	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu00688	VC1	0.00587762381797891	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified
Otu01743	VC1	0.0313634609668449	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Otu01743	PNC2	0.0104920723866713	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Otu01743	PNC1	0.00730897003163252	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Otu01743	VC2	0.00665165936034342	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Otu01743	PNC3	0.00565936462139527	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Otu01743	VC3	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina
Otu00566	PNC1	0.431345696741867	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans
Otu00566	VC2	0.198305195918439	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans
Otu00566	PNC3	0.168523292297389	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans
Otu00566	VC3	0.0750797733180452	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans
Otu00566	PNC2	0.0717964072249277	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans
Otu00566	VC1	0.0526490128562147	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans
Otu00095	VC2	0.788878907442474	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
Otu00095	VC3	0.487966576438341	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
Otu00095	VC1	0.337822411028785	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
Otu00095	PNC3	0.180154553559169	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
Otu00095	PNC1	0.111070344677749	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
Otu00095	PNC2	0.0549509361517757	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfatitalea
Otu00060	VC2	1.2450626161125	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
Otu00060	PNC1	0.846790277392231	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
Otu00060	VC3	0.322412249562337	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
Otu00060	PNC3	0.273863285655255	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
Otu00060	PNC2	0.177618445124866	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
Otu00060	VC1	0.0725740419661421	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
Otu00152	PNC3	1.305584919348	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified
Otu00152	PNC1	1.03035389962067	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified
Otu00152	PNC2	0.46474267654724	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified
Otu00152	VC3	0.255524524773765	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified
Otu00152	VC2	0.20454821048239	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified
Otu00152	VC1	0.180791364861455	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified
Otu00093	PNC3	0.517101960184068	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified
Otu00093	PNC2	0.391781607624045	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified
Otu00093	PNC1	0.247901807651627	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified
Otu00093	VC1	0.147173523925892	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified
Otu00093	VC2	0.120972545139718	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified
Otu00093	VC3	0.0377191051273513	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified
Otu00128	PNC2	1.34501663672597	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus
Otu00128	VC2	1.20711471794938	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus
Otu00128	PNC3	1.06482108067379	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus
Otu00128	PNC1	0.713331530960517	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus
Otu00128	VC3	0.501965700127939	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus
Otu00128	VC1	0.475800445717037	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus
Otu01105	VC2	0.101786176664747	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa
Otu01105	VC1	0.00970206735996299	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa
Otu01105	VC3	0.0087293180112123	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa
Otu01105	PNC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa
Otu01105	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa
Otu01105	PNC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa
Otu00650	PNC1	0.152952696007741	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
Otu00650	VC2	0.113968376270009	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
Otu00650	PNC3	0.038846583731872	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
Otu00650	VC3	0.0262989652847238	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
Otu00650	VC1	0.0190155294454179	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
Otu00650	PNC2	0.0182522495011456	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile
Otu01853	VC2	0.0377282332837402	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter
Otu01853	PNC1	0.0334802068367818	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter
Otu01853	PNC3	0.0120053424371475	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter
Otu01853	VC1	0.0110693785298236	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter
Otu01853	VC3	0.00684779981448101	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter
Otu01853	PNC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter
Otu00462	VC1	0.326644426719677	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
Otu00462	VC2	0.232863300130152	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
Otu00462	PNC3	0.049486638201887	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
Otu00462	PNC2	0.0468490674780878	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
Otu00462	VC3	0.0394343452910625	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
Otu00462	PNC1	0.0257654040810094	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfopila
Otu00134	PNC3	0.280667095105673	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina
Otu00134	VC2	0.268630363679988	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina
Otu00134	PNC1	0.207112585455802	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina
Otu00134	VC1	0.128649965268018	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina
Otu00134	PNC2	0.0523103516717239	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina
Otu00134	VC3	0.00758876759084044	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina
Otu00867	VC1	0.117424539843876	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Otu00867	VC3	0.0640480626516942	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Otu00867	VC2	0.0430883491618661	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Otu00867	PNC2	0.00555645034046421	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Otu00867	PNC3	0.00544495979097494	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Otu00867	PNC1	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum
Otu01260	VC3	0.0483285402909702	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Otu01260	VC1	0.0231002723555962	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Otu01260	VC2	0.0140286851346115	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Otu01260	PNC1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Otu01260	PNC3	0	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Otu01260	PNC2	0	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
Otu01337	VC1	0.0661888048853851	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurellaceae_unclassified
Otu01337	PNC2	0.0449680653307621	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurellaceae_unclassified
Otu01337	VC2	0.0253204266123299	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurellaceae_unclassified
Otu01337	VC3	0.0123417271316405	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurellaceae_unclassified
Otu01337	PNC3	0.00549815021324681	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurellaceae_unclassified
Otu01337	PNC1	0.00476202123318123	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurellaceae_unclassified
Otu00031	VC3	1.4343043545827	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonadaceae_unclassified
Otu00031	VC2	0.314081868447396	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonadaceae_unclassified
Otu00031	VC1	0.172921799874348	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonadaceae_unclassified
Otu00031	PNC1	0.0742115982894774	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonadaceae_unclassified
Otu00031	PNC2	0.0415595983135534	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonadaceae_unclassified
Otu00031	PNC3	0.015719186741597	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonadaceae_unclassified
Otu00006	VC2	4.04166156751233	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
Otu00006	VC3	0.867491293871795	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
Otu00006	VC1	0.352024166911266	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
Otu00006	PNC2	0.233029790592051	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
Otu00006	PNC1	0.198759959596315	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
Otu00006	PNC3	0.167549500411988	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified
Otu00336	VC2	0.148169621536685	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
Otu00336	VC3	0.108944427411642	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
Otu00336	VC1	0.0929159349088093	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
Otu00336	PNC3	0.0144425494782509	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
Otu00336	PNC1	0.0143500800712884	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
Otu00336	PNC2	0.00766456129967124	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa
Otu01403	VC3	0.0280567890772249	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Dethiobacter
Otu01403	PNC2	0.0176275658522057	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Dethiobacter
Otu01403	PNC1	0.0169709852301582	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Dethiobacter
Otu01403	PNC3	0.006524922364658	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Dethiobacter
